Coin,Execution Price,Size Tokens,Size USD,Side,Start Position,Closed PnL,Crossed,Fee,Timestamp,Date,Direction_num,Profit_flag,sentiment_num
BTC,93204.0,0.00015,13.98,1,-130.09914,0.01473,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93204.0,1.56364,145737.5,1,-130.09899,153.549448,True,33.519625,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93204.0,1.71622,159958.57,1,-128.53535,168.532804,True,36.79047,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93205.0,0.00015,13.98,1,-126.81913,0.01458,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93206.0,0.04593,4280.95,1,-126.81898,4.418466,True,0.984618,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93206.0,0.00015,13.98,1,-126.77305,0.01443,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93206.0,0.48031,44767.77,1,-126.7729,46.205822,True,10.296587,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93207.0,0.10728,9999.25,1,-126.29259,10.213056,True,2.299826,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93207.0,0.00015,13.98,1,-126.18531,0.01428,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93207.0,0.04947,4610.95,1,-126.18516,4.709544,True,1.060518,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93207.0,0.8194,76373.82,1,-126.13569,78.00688,True,17.565977,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93208.0,0.00015,13.98,1,-125.31629,0.01413,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93208.0,0.49371,46017.72,1,-125.31614,46.507482,True,10.584075,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93209.0,0.10728,9999.46,1,-124.82243,9.998496,True,2.299876,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93209.0,0.04542,4233.55,1,-124.71515,4.233144,True,0.973717,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93209.0,0.77112,71875.32,1,-124.66973,71.868384,True,16.531324,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93209.0,0.00015,13.98,1,-123.89861,0.01398,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93209.0,0.03215,2996.67,1,-123.89846,2.99638,True,0.689233,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93209.0,1.00478,93654.54,1,-123.86631,93.645496,True,21.540543,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93209.0,0.0433,4035.95,1,-122.86153,4.03556,True,0.928268,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93210.0,0.00015,13.98,1,-122.81823,0.01383,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93210.0,0.0484,4511.36,1,-122.81808,4.46248,True,1.037613,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93210.0,2.77095,258280.25,1,-122.76968,255.48159,True,59.404457,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93210.0,0.02143,1997.49,1,-119.99873,1.975846,True,0.459422,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93211.0,0.10728,9999.68,1,-119.9773,9.783936,True,2.299925,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93211.0,0.00015,13.98,1,-119.87002,0.01368,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93212.0,0.04935,4600.01,1,-119.86987,4.45137,True,1.058002,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93212.0,0.00073,68.04,1,-119.82052,0.065846,True,0.01565,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93212.0,0.00015,13.98,1,-119.81979,0.01353,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93213.0,0.10728,9999.89,1,-119.81964,9.569376,True,2.299974,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93213.0,0.00015,13.98,1,-119.71236,0.01338,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93213.0,0.44,41013.72,1,-119.71221,39.248,True,9.433155,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93213.0,0.03564,3322.11,1,-119.27221,3.179088,True,0.764085,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93214.0,0.00015,13.98,1,-119.23657,0.01323,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93214.0,0.42912,39999.99,1,-119.23642,37.848384,True,9.199998,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93214.0,0.44,41014.16,1,-118.8073,38.808,True,9.433256,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93214.0,0.00498,464.21,1,-118.3673,0.439236,True,0.106767,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93214.0,5.52493,515000.83,1,-118.36232,487.298826,True,118.450189,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93215.0,0.10727,9999.17,1,-112.83739,9.353944,True,2.299809,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93215.0,0.04612,4299.08,1,-112.73012,4.021664,True,0.988787,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93215.0,0.00015,13.98,1,-112.684,0.01308,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93215.0,0.03106,2895.26,1,-112.68385,2.708432,True,0.665909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93216.0,0.0061,568.62,1,-112.65279,0.52582,True,0.130782,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93216.0,0.00015,13.98,1,-112.64669,0.01293,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93216.0,0.06255,5830.66,1,-112.64654,5.39181,True,1.341051,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93216.0,0.02159,2012.53,1,-112.58399,1.861058,True,0.462882,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93217.0,0.10727,9999.39,1,-112.5624,9.139404,True,2.299859,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93217.0,0.00015,13.98,1,-112.45513,0.01278,True,0.003215,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93217.0,2.1463,200071.65,1,-112.45498,182.86476,True,46.016478,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93217.0,0.02693,2510.33,1,-110.30868,2.294436,True,0.577376,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93218.0,0.04577,4266.59,1,-110.28175,3.853834,True,0.981315,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93218.0,0.02089,1947.32,1,-110.23598,1.758938,True,0.447884,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93218.0,0.00015,13.98,1,-110.21509,0.01263,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93218.0,0.08296,7733.37,1,-110.21494,6.985232,True,1.778674,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93219.0,0.10727,9999.6,1,-110.13198,8.924864,True,2.299908,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93219.0,0.6,55931.4,1,-110.02471,49.92,True,12.864222,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93219.0,0.00015,13.98,1,-109.42471,0.01248,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93220.0,0.00015,13.98,1,-109.42456,0.01233,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93220.0,0.00673,627.37,1,-109.42441,0.553206,True,0.144295,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93221.0,0.10727,9999.82,1,-109.41768,8.710324,True,2.299957,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93221.0,0.00021,19.58,1,-109.31041,0.017052,True,0.004502,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93221.0,0.04627,4313.34,1,-109.3102,3.757124,True,0.992067,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93221.0,0.00015,13.98,1,-109.26393,0.01218,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93221.0,0.02218,2067.64,1,-109.26378,1.801016,True,0.475557,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93221.0,0.02655,2475.02,1,-109.2416,2.15586,True,0.569254,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93222.0,0.00015,13.98,1,-109.21505,0.01203,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93222.0,0.02919,2721.15,1,-109.2149,2.341038,True,0.625864,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93222.0,0.85556,79757.01,1,-109.18571,68.615912,True,18.344113,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93223.0,0.10726,9999.1,1,-108.33015,8.494992,True,2.299792,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93223.0,0.00015,13.98,1,-108.22289,0.01188,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93223.0,3.21831,300020.51,1,-108.22274,254.890152,True,69.004718,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93224.0,0.0054,503.41,1,-105.00443,0.42228,True,0.115784,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93224.0,0.14697,13701.13,1,-104.99903,11.493054,True,3.15126,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93224.0,0.04694,4375.93,1,-104.85206,3.670708,True,1.006464,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93224.0,0.00015,13.98,1,-104.80512,0.01173,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93224.0,0.00673,627.4,1,-104.80497,0.526286,True,0.144301,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93224.0,0.333,31043.59,1,-104.79824,26.0406,True,7.140026,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93224.0,0.07888,7353.51,1,-104.46524,6.168416,True,1.691307,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93225.0,0.10726,9999.31,1,-104.38636,8.280472,True,2.299842,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93225.0,0.0054,503.42,1,-104.2791,0.41688,True,0.115785,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93225.0,0.0054,503.42,1,-104.2737,0.41688,True,0.115785,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93225.0,0.00015,13.98,1,-104.2683,0.01158,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93226.0,0.08017,7473.93,1,-104.26815,6.108954,True,1.719003,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93226.0,0.0057,531.39,1,-104.18798,0.43434,True,0.122219,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93226.0,0.85556,79760.44,1,-104.18228,65.193672,True,18.3449,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93226.0,0.0054,503.42,1,-103.32672,0.41148,True,0.115786,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93226.0,0.00015,13.98,1,-103.32132,0.01143,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93227.0,0.10726,9999.53,1,-103.32117,8.065952,True,2.299891,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93227.0,1.38197,128836.92,1,-103.21391,103.924144,True,29.63249,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93227.0,0.0537,5006.29,1,-101.83194,4.03824,True,1.151446,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93227.0,0.04642,4327.6,1,-101.77824,3.490784,True,0.995347,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93227.0,0.00015,13.98,1,-101.73182,0.01128,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93227.0,0.22564,21035.74,1,-101.73167,16.968128,True,4.83822,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93227.0,0.21453,19999.99,1,-101.50603,16.132656,True,4.599997,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93228.0,0.00015,13.98,1,-101.2915,0.01113,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93228.0,0.21452,19999.27,1,-101.29135,15.917384,True,4.599832,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93229.0,3.21831,300039.82,1,-101.07683,235.580292,True,69.009159,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93229.0,0.1068,9956.86,1,-97.85852,7.81776,True,2.290077,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93229.0,0.10726,9999.74,1,-97.75172,7.851432,True,2.29994,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93229.0,0.6,55937.4,1,-97.64446,43.92,True,12.865602,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93229.0,0.2146,20006.94,1,-97.04446,15.70872,True,4.601596,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93229.0,0.00015,13.98,1,-96.82986,0.01098,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93229.0,0.1073,10003.47,1,-96.82971,7.85436,True,2.300798,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93229.0,0.53472,49851.41,1,-96.72241,39.141504,True,11.465824,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93229.0,0.21452,19999.49,1,-96.18769,15.702864,True,4.599881,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93229.0,0.02118,1974.59,1,-95.97317,1.550376,True,0.454155,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93230.0,0.0113,1053.5,1,-95.95199,0.81586,True,0.242304,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93230.0,5.78542,539374.71,1,-95.94069,417.707324,True,124.056182,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93230.0,0.12423,11581.96,1,-90.15527,8.969406,True,2.663851,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93230.0,0.04627,4313.75,1,-90.03104,3.340694,True,0.992162,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93230.0,0.00015,13.98,1,-89.98477,0.01083,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93230.0,0.21452,19999.7,1,-89.98462,15.488344,True,4.59993,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93231.0,0.10726,9999.96,1,-89.7701,7.636912,True,2.29999,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93231.0,0.3212,29945.8,1,-89.66284,22.86944,True,6.887533,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93231.0,0.0083,773.82,1,-89.34164,0.59096,True,0.177977,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93231.0,0.00015,13.98,1,-89.33334,0.01068,True,0.003216,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93232.0,0.25021,23327.58,1,-89.33319,17.564742,True,5.365343,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93232.0,0.1073,10003.79,1,-89.08298,7.53246,True,2.300872,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93232.0,0.21451,19999.2,1,-88.97568,15.058602,True,4.599815,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93233.0,0.00538,501.59,1,-88.76117,0.372296,True,0.115366,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93233.0,0.011,1025.56,1,-88.75579,0.7612,True,0.235879,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93233.0,0.011,1025.56,1,-88.74479,0.7612,True,0.235879,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93233.0,0.10725,9999.24,1,-88.73379,7.4217,True,2.299825,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93233.0,0.21451,19999.41,1,-88.62654,14.844092,True,4.599864,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93233.0,1.38155,128806.05,1,-88.41203,95.60326,True,29.625391,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93233.0,0.55,51278.15,1,-87.03048,38.06,True,11.793974,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93233.0,0.01057,985.47,1,-86.48048,0.731444,True,0.226658,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93233.0,0.0461,4298.04,1,-86.46991,3.19012,True,0.988549,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93234.0,0.011,1025.57,1,-86.42381,0.7502,True,0.235882,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93234.0,0.011,1025.57,1,-86.41281,0.7502,True,0.235882,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93234.0,0.85556,79767.28,1,-86.40181,58.349192,True,18.346474,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93234.0,0.08355,7789.7,1,-85.54625,5.69811,True,1.791631,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93235.0,0.011,1025.59,1,-85.4627,0.7392,True,0.235884,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93235.0,0.011,1025.59,1,-85.4517,0.7392,True,0.235884,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93235.0,0.10725,9999.45,1,-85.4407,7.2072,True,2.299874,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93235.0,0.21451,19999.84,1,-85.33345,14.415072,True,4.599963,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93235.0,0.44,41023.4,1,-85.11894,29.568,True,9.435382,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93236.0,0.011,1025.6,1,-84.67894,0.7282,True,0.235887,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93237.0,0.011,1025.61,1,-84.66794,0.7172,True,0.235889,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93237.0,0.10725,9999.67,1,-84.65694,6.9927,True,2.299923,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93237.0,0.2145,19999.34,1,-84.54969,13.9854,True,4.599847,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93237.0,0.41708,38887.29,1,-84.33519,27.193616,True,8.944076,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93237.0,0.01916,1786.42,1,-83.91811,1.249232,True,0.410876,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93237.0,1.057,98551.51,1,-83.89895,68.9164,True,22.666847,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93237.0,0.05708,5321.97,1,-82.84195,3.721616,True,1.224052,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93237.0,0.05518,5144.82,1,-82.78487,3.597736,True,1.183308,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93238.0,0.011,1025.62,1,-82.72969,0.7062,True,0.235892,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93238.0,0.011,1025.62,1,-82.71869,0.7062,True,0.235892,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93238.0,1.38148,128806.43,1,-82.70769,88.691016,True,29.625479,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93238.0,0.64324,59974.41,1,-81.32621,41.296008,True,13.794114,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,3.21831,300072.01,1,-80.68297,203.397192,True,69.016561,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.1068,9957.93,1,-77.46466,6.74976,True,2.290322,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.53472,49856.76,1,-77.35786,33.794304,True,11.467054,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.011,1025.63,1,-76.82314,0.6952,True,0.235894,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.011,1025.63,1,-76.81214,0.6952,True,0.235894,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.011,1025.63,1,-76.80114,0.6952,True,0.235894,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.011,1025.63,1,-76.79014,0.6952,True,0.235894,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.10725,9999.88,1,-76.77914,6.7782,True,2.299973,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.00107,99.77,1,-76.67189,0.067624,True,0.022946,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.00107,99.77,1,-76.67082,0.067624,True,0.022946,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.00107,99.77,1,-76.66975,0.067624,True,0.022946,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.2145,19999.77,1,-76.66868,13.5564,True,4.599946,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.85556,79771.56,1,-76.45418,54.071392,True,18.347458,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.0113,1053.6,1,-75.59862,0.71416,True,0.242328,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93239.0,0.2146,20009.09,1,-75.58732,13.56272,True,4.60209,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93240.0,0.00021,19.58,1,-75.37272,0.013062,True,0.004503,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93240.0,0.011,1025.64,1,-75.37251,0.6842,True,0.235897,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93240.0,1.60875,149999.85,1,-75.36151,100.06425,True,34.499965,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93240.0,0.65486,61059.15,1,-73.75276,40.732292,True,14.043603,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93240.0,0.1073,10004.65,1,-73.0979,6.67406,True,2.301069,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93241.0,0.00115,107.23,1,-72.9906,0.07038,True,0.024662,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93241.0,0.011,1025.65,1,-72.98945,0.6732,True,0.235899,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93241.0,0.10724,9999.16,1,-72.97845,6.563088,True,2.299807,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93241.0,0.5,46620.5,1,-72.87121,30.6,True,10.722715,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93241.0,0.21449,19999.26,1,-72.37121,13.126788,True,4.59983,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93241.0,0.66625,62121.82,1,-72.15672,40.7745,True,14.288017,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93241.0,0.10523,9811.75,1,-71.49047,6.440076,True,2.256702,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93241.0,0.02151,2005.61,1,-71.38524,1.316412,True,0.461291,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93242.0,0.011,1025.66,1,-71.36373,0.6622,True,0.235902,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93243.0,0.011,1025.67,1,-71.35273,0.6512,True,0.235904,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93243.0,0.10724,9999.38,1,-71.34173,6.348608,True,2.299857,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93243.0,0.011,1025.67,1,-71.23449,0.6512,True,0.235904,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93243.0,1.60869,149999.08,1,-71.22349,95.234448,True,34.499788,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93243.0,0.21449,19999.69,1,-69.6148,12.697808,True,4.599928,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93243.0,0.44,41026.92,1,-69.40031,26.048,True,9.436191,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93243.0,0.99117,92419.66,1,-68.96031,58.677264,True,21.256522,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93244.0,0.011,1025.68,1,-67.96914,0.6402,True,0.235907,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93244.0,0.011,1025.68,1,-67.95814,0.6402,True,0.235907,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93244.0,0.011,1025.68,1,-67.94714,0.6402,True,0.235907,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93244.0,0.011,1025.68,1,-67.93614,0.6402,True,0.235907,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93244.0,0.011,1025.68,1,-67.92514,0.6402,True,0.235907,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93244.0,0.011,1025.68,1,-67.91414,0.6402,True,0.235907,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93244.0,5.78541,539454.77,1,-67.90314,336.710862,True,124.074597,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93244.0,0.00021,19.58,1,-62.11773,0.012222,True,0.004503,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93244.0,0.12081,11264.81,1,-62.11752,7.031142,True,2.590905,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-61.99671,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.10724,9999.59,1,-61.98571,6.134128,True,2.299906,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-61.87847,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-61.86747,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,1.60866,149999.5,1,-61.85647,92.015352,True,34.499885,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-60.24781,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-60.23681,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-60.22581,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-60.21481,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-60.20381,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-60.19281,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-60.18181,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-60.17081,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-60.15981,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.011,1025.69,1,-60.14881,0.6292,True,0.235909,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.013,1212.18,1,-60.13781,0.7436,True,0.278802,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.013,1212.18,1,-60.12481,0.7436,True,0.278802,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.39576,36902.64,1,-60.11181,22.637472,True,8.487607,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,2.1463,200131.74,1,-59.71605,122.76836,True,46.030301,2025-04-25 03:15:00,2025-04-25,0,1,1
BTC,93245.0,0.01426,1329.67,1,-57.56975,0.815672,True,0.305824,2025-04-25 03:15:00,2025-04-25,0,1,1
